Index,Year,County,Property_type,mean_inventory,Median_sales_price,Listing_price,Amount_sold_over
1395,2012,San Joaquin County,Townhouse,3.44,102605.56,111963.89,674908.22
1396,2013,San Joaquin County,All Residential,1365.0,223850.0,252508.55,-22931.27
1397,2013,San Joaquin County,Condo/Co-op,54.82,81290.91,252508.55,64905.09
1398,2013,San Joaquin County,Multi-Family (2-4 Unit),81.18,166977.27,252508.55,236018.73
1399,2013,San Joaquin County,Single Family Residential,1227.64,233986.36,252508.55,457414.23
1400,2013,San Joaquin County,Townhouse,1.0,110000.08,162850.0,1241675.08
1401,2014,San Joaquin County,All Residential,1740.82,266781.82,302379.32,-22824.77
1402,2014,San Joaquin County,Condo/Co-op,71.36,116340.91,302379.32,95834.32
1403,2014,San Joaquin County,Multi-Family (2-4 Unit),91.09,199204.55,302379.32,301311.59
1404,2014,San Joaquin County,Single Family Residential,1574.55,276675.0,281479.32,583886.59
1405,2014,San Joaquin County,Townhouse,3.0,202300.0,103980.0,1988125.0
1406,2015,San Joaquin County,All Residential,1720.82,300318.18,336786.23,-25558.95
1407,2015,San Joaquin County,Condo/Co-op,71.55,125869.27,336786.23,108951.23
1408,2015,San Joaquin County,Multi-Family (2-4 Unit),106.27,217800.0,336786.23,331292.14
1409,2015,San Joaquin County,Single Family Residential,1538.73,309318.18,338509.0,617842.09
1410,2015,San Joaquin County,Townhouse,4.29,204900.0,208264.21,1494687.5
1411,2016,San Joaquin County,All Residential,1513.0,332045.45,366912.68,-20458.14
1412,2016,San Joaquin County,Condo/Co-op,61.18,147241.55,366912.68,133283.41
1413,2016,San Joaquin County,Multi-Family (2-4 Unit),78.73,238954.55,366912.68,377692.5
1414,2016,San Joaquin County,Single Family Residential,1370.82,341772.73,366010.41,700094.77
1415,2016,San Joaquin County,Townhouse,1.5,205308.33,153491.67,1995176.17
1416,2017,San Joaquin County,All Residential,1315.36,360181.82,400577.18,-23509.0
1417,2017,San Joaquin County,Condo/Co-op,42.27,176363.64,400577.18,160059.18
1418,2017,San Joaquin County,Multi-Family (2-4 Unit),75.91,289863.64,400577.18,454104.64
1419,2017,San Joaquin County,Single Family Residential,1193.64,371013.73,400577.18,801982.0
1420,2017,San Joaquin County,Townhouse,3.6,164350.0,308139.9,1173375.2
1421,2018,San Joaquin County,All Residential,1450.45,392442.91,432380.73,-20210.55
1422,2018,San Joaquin County,Condo/Co-op,63.82,203340.91,432380.73,188130.36
1423,2018,San Joaquin County,Multi-Family (2-4 Unit),84.91,351409.09,432380.73,546812.18
1424,2018,San Joaquin County,Single Family Residential,1298.64,403068.18,432380.73,929834.91
1425,2018,San Joaquin County,Townhouse,3.09,189409.09,366748.91,1172921.27
1426,2019,San Joaquin County,All Residential,1584.09,407704.55,452415.23,-30256.14
1427,2019,San Joaquin County,Condo/Co-op,76.73,205318.18,452415.23,189880.23
1428,2019,San Joaquin County,Multi-Family (2-4 Unit),52.55,361136.36,452415.23,555834.77
1429,2019,San Joaquin County,Single Family Residential,1449.73,415620.59,452415.23,955046.27
1430,2019,San Joaquin County,Townhouse,5.22,248666.67,341990.83,1605295.44
1431,2020,San Joaquin County,All Residential,923.73,447204.55,490011.64,-22602.55
1432,2020,San Joaquin County,Condo/Co-op,51.36,243704.55,490011.64,232261.09
1433,2020,San Joaquin County,Multi-Family (2-4 Unit),56.55,399436.36,490011.64,635556.55
1434,2020,San Joaquin County,Single Family Residential,813.91,455995.45,490011.64,1083147.45
1435,2020,San Joaquin County,Townhouse,1.89,325666.67,329030.89,1886608.0
1436,2021,San Joaquin County,All Residential,744.36,533431.82,571706.23,-19183.5
1437,2021,San Joaquin County,Condo/Co-op,38.82,257431.82,571706.23,256657.41
1438,2021,San Joaquin County,Multi-Family (2-4 Unit),71.55,496500.0,571706.23,755861.95
1439,2021,San Joaquin County,Single Family Residential,632.45,546831.14,575794.86,1287763.55
1440,2021,San Joaquin County,Townhouse,1.62,438875.0,561668.69,2399224.12
1441,2022,San Joaquin County,All Residential,897.0,1030000.0,1606000.0,-349000.0
1442,2022,San Joaquin County,Condo/Co-op,37.0,522000.0,1606000.0,451000.0
1443,2022,San Joaquin County,Multi-Family (2-4 Unit),88.0,1020000.0,1606000.0,1484250.0
1444,2022,San Joaquin County,Single Family Residential,770.0,1048250.0,1078000.0,2883750.0
1445,2022,San Joaquin County,Townhouse,1.0,341500.0,0.0,3961750.0
1446,2012,San Luis Obispo County,All Residential,1139.45,402721.64,466516.0,-46885.27
1447,2012,San Luis Obispo County,Condo/Co-op,82.55,280812.73,466516.0,247472.91
1448,2012,San Luis Obispo County,Multi-Family (2-4 Unit),25.36,447077.05,466516.0,698322.68
1449,2012,San Luis Obispo County,Single Family Residential,1031.55,412113.64,433334.18,1109390.86
1450,2013,San Luis Obispo County,All Residential,907.73,460577.27,524122.73,-37625.36
1451,2013,San Luis Obispo County,Condo/Co-op,67.36,312788.23,524122.73,285560.95
1452,2013,San Luis Obispo County,Multi-Family (2-4 Unit),23.45,657790.91,524122.73,942033.68
1453,2013,San Luis Obispo County,Single Family Residential,816.91,473181.82,489168.18,1415170.05
1454,2014,San Luis Obispo County,All Residential,1092.18,492013.64,567240.91,-49372.73
1455,2014,San Luis Obispo County,Condo/Co-op,60.09,356926.23,567240.91,332608.05
1456,2014,San Luis Obispo County,Multi-Family (2-4 Unit),32.18,624340.91,567240.91,947858.05
1457,2014,San Luis Obispo County,Single Family Residential,999.82,505068.18,526786.36,1499289.86
1458,2014,San Luis Obispo County,Townhouse,0.0,750000.0,0.0,22511838.5
1459,2015,San Luis Obispo County,All Residential,1112.09,537222.05,608118.64,-37714.77
1460,2015,San Luis Obispo County,Condo/Co-op,91.18,395295.45,608118.64,391898.86
1461,2015,San Luis Obispo County,Multi-Family (2-4 Unit),28.27,656454.55,608118.64,1023580.68
1462,2015,San Luis Obispo County,Single Family Residential,992.64,549233.32,564264.09,1573941.27
1463,2016,San Luis Obispo County,All Residential,1125.0,565866.05,646473.09,-45197.95
1464,2016,San Luis Obispo County,Condo/Co-op,114.64,442652.86,646473.09,430204.91
1465,2016,San Luis Obispo County,Multi-Family (2-4 Unit),30.0,793650.0,657420.4,1295550.4
1466,2016,San Luis Obispo County,Single Family Residential,979.36,577145.45,597841.27,1756595.82
1467,2016,San Luis Obispo County,Townhouse,0.0,520000.0,0.0,25898808.0
1468,2017,San Luis Obispo County,All Residential,993.64,606613.64,690612.73,-56271.82
1469,2017,San Luis Obispo County,Condo/Co-op,92.18,436509.09,690612.73,421828.18
1470,2017,San Luis Obispo County,Multi-Family (2-4 Unit),29.09,754181.82,690612.73,1154419.09
1471,2017,San Luis Obispo County,Single Family Residential,863.18,622204.55,692430.91,1767941.82
1472,2017,San Luis Obispo County,Townhouse,10.57,455678.57,683755.71,3574008.57
1473,2018,San Luis Obispo County,All Residential,1111.55,647909.09,729122.73,-42668.18
1474,2018,San Luis Obispo County,Condo/Co-op,86.18,451519.27,729122.73,433951.09
1475,2018,San Luis Obispo County,Multi-Family (2-4 Unit),18.27,772213.64,729122.73,1193792.0
1476,2018,San Luis Obispo County,Single Family Residential,991.45,667606.36,729122.73,1856034.73
1477,2018,San Luis Obispo County,Townhouse,15.64,495636.36,674668.18,2360216.55
1478,2019,San Luis Obispo County,All Residential,1134.55,659181.36,748494.68,-49313.32
1479,2019,San Luis Obispo County,Condo/Co-op,92.64,468449.91,748494.68,454363.86
1480,2019,San Luis Obispo County,Multi-Family (2-4 Unit),30.45,841295.45,748494.68,1273159.32
1481,2019,San Luis Obispo County,Single Family Residential,993.55,680454.55,748494.68,1948568.41
1482,2019,San Luis Obispo County,Townhouse,18.1,521525.0,696855.0,2738989.4
1483,2020,San Luis Obispo County,All Residential,854.0,695000.0,787068.09,-42249.91
1484,2020,San Luis Obispo County,Condo/Co-op,68.36,485818.18,787068.09,453659.18
1485,2020,San Luis Obispo County,Multi-Family (2-4 Unit),16.8,811800.0,795874.9,1377825.1
1486,2020,San Luis Obispo County,Single Family Residential,754.82,714227.27,787068.09,1896425.09
1487,2020,San Luis Obispo County,Townhouse,14.0,565447.73,728977.18,2469516.0
1488,2021,San Luis Obispo County,All Residential,469.73,805545.45,884213.59,-37554.5
1489,2021,San Luis Obispo County,Condo/Co-op,33.0,533636.36,884213.59,515422.77
1490,2021,San Luis Obispo County,Multi-Family (2-4 Unit),16.91,880000.0,884213.59,1398513.68
1491,2021,San Luis Obispo County,Single Family Residential,411.45,835590.91,884213.59,2211559.14
1492,2021,San Luis Obispo County,Townhouse,8.36,567863.64,820668.14,2801968.23
1493,2022,San Luis Obispo County,All Residential,535.0,1633000.0,2493900.0,-344150.0
1494,2022,San Luis Obispo County,Condo/Co-op,37.0,1013250.0,2493900.0,984850.0
1495,2022,San Luis Obispo County,Multi-Family (2-4 Unit),15.0,1782500.0,2493900.0,2779350.0
1496,2022,San Luis Obispo County,Single Family Residential,466.0,1675000.0,2493900.0,4472350.0
1497,2022,San Luis Obispo County,Townhouse,17.0,1557000.0,1671450.0,5989300.0
1498,2012,San Mateo County,All Residential,1033.0,683545.45,794825.0,-84788.36
1499,2012,San Mateo County,Condo/Co-op,165.55,384559.36,794825.0,324188.91
1500,2012,San Mateo County,Multi-Family (2-4 Unit),49.91,768348.91,794825.0,1093356.0
1501,2012,San Mateo County,Single Family Residential,776.82,785500.0,794825.0,1868492.36
1502,2012,San Mateo County,Townhouse,40.73,620272.73,741279.55,2500946.91
1503,2013,San Mateo County,All Residential,781.45,840627.27,901440.91,-27631.82
1504,2013,San Mateo County,Condo/Co-op,112.55,508363.64,901440.91,512095.45
1505,2013,San Mateo County,Multi-Family (2-4 Unit),36.82,918527.73,901440.91,1428805.0
1506,2013,San Mateo County,Single Family Residential,599.82,976636.36,901440.91,2398623.18
1507,2013,San Mateo County,Townhouse,32.27,782000.0,837895.45,3188259.55
1508,2014,San Mateo County,All Residential,730.36,942840.45,994068.5,-11228.05
1509,2014,San Mateo County,Condo/Co-op,108.18,594045.45,994068.5,622817.41
1510,2014,San Mateo County,Multi-Family (2-4 Unit),31.45,1124045.45,994068.5,1751408.32
1511,2014,San Mateo County,Single Family Residential,559.09,1132795.45,994068.5,2871021.95
1512,2014,San Mateo County,Townhouse,31.64,876314.09,922351.41,3747689.5
1513,2015,San Mateo County,All Residential,620.27,1096636.36,1119090.91,23954.55
1514,2015,San Mateo County,Condo/Co-op,86.36,680186.36,1119090.91,755913.64
1515,2015,San Mateo County,Multi-Family (2-4 Unit),27.45,1310800.0,1119090.91,2056927.27
1516,2015,San Mateo County,Single Family Residential,475.64,1318350.0,1119090.91,3377790.91
1517,2015,San Mateo County,Townhouse,30.82,1079781.27,1039181.82,4446572.18
1518,2016,San Mateo County,All Residential,742.0,1183477.27,1207444.32,34123.86
1519,2016,San Mateo County,Condo/Co-op,122.09,736140.91,1207444.32,797946.59
1520,2016,San Mateo County,Multi-Family (2-4 Unit),26.55,1366045.45,1207444.32,2176855.68
1521,2016,San Mateo County,Single Family Residential,561.91,1373318.18,1207444.32,3544446.59
1522,2016,San Mateo County,Townhouse,31.45,1151272.73,1120262.5,4689992.05
1523,2017,San Mateo County,All Residential,575.91,1339950.45,1377910.0,23404.09
1524,2017,San Mateo County,Condo/Co-op,95.0,798272.73,1377910.0,872762.27
1525,2017,San Mateo County,Multi-Family (2-4 Unit),23.36,1576153.64,1377910.0,2441012.27
1526,2017,San Mateo County,Single Family Residential,427.91,1532500.0,1377910.0,3976239.55
1527,2017,San Mateo County,Townhouse,29.64,1317068.18,1280659.55,5283285.45
1528,2018,San Mateo County,All Residential,654.64,1519068.18,1529163.64,50813.64
1529,2018,San Mateo County,Condo/Co-op,95.09,920272.73,1529163.64,1035177.27
1530,2018,San Mateo County,Multi-Family (2-4 Unit),24.27,1745181.82,1529163.64,2787186.36
1531,2018,San Mateo County,Single Family Residential,511.0,1706327.27,1529163.64,4475777.27
1532,2018,San Mateo County,Townhouse,24.27,1445736.36,1420254.55,5916331.82
1533,2019,San Mateo County,All Residential,781.55,1481681.82,1599125.45,-39261.82
1534,2019,San Mateo County,Condo/Co-op,136.0,912090.91,1599125.45,924192.73
1535,2019,San Mateo County,Multi-Family (2-4 Unit),23.27,1782965.91,1599125.45,2709431.36
1536,2019,San Mateo County,Single Family Residential,584.73,1692727.27,1599125.45,4370340.45
1537,2019,San Mateo County,Townhouse,37.55,1404704.55,1481034.55,5793135.91
1538,2020,San Mateo County,All Residential,854.0,1576136.36,1675394.91,-23349.45
1539,2020,San Mateo County,Condo/Co-op,185.55,905413.64,1675394.91,951882.36
1540,2020,San Mateo County,Multi-Family (2-4 Unit),34.0,1711090.91,1675394.91,2649064.18
1541,2020,San Mateo County,Single Family Residential,583.55,1816613.64,1675394.91,4440768.73
1542,2020,San Mateo County,Townhouse,50.91,1373445.45,1551031.27,5831668.73
1543,2021,San Mateo County,All Residential,693.91,1706477.27,1719176.64,56482.45
1544,2021,San Mateo County,Condo/Co-op,179.18,899136.36,1719176.64,1016572.45
1545,2021,San Mateo County,Multi-Family (2-4 Unit),39.27,1747408.18,1719176.64,2773617.91
1546,2021,San Mateo County,Single Family Residential,431.45,2035045.45,1719176.64,4790799.73
1547,2021,San Mateo County,Townhouse,44.0,1489980.36,1591903.91,6286143.73
1548,2022,San Mateo County,All Residential,677.0,3131000.0,4462398.0,-486398.0
1549,2022,San Mateo County,Condo/Co-op,192.0,1745000.0,4462398.0,2429607.5
1550,2022,San Mateo County,Multi-Family (2-4 Unit),30.0,3930505.5,4462398.0,6232107.5
1551,2022,San Mateo County,Single Family Residential,425.0,3863000.0,4462398.0,9389607.5
1552,2022,San Mateo County,Townhouse,30.0,2832500.0,2975699.0,12526306.5
1553,2012,Santa Barbara County,All Residential,1481.45,374602.27,503468.18,-116729.55
1554,2012,Santa Barbara County,Condo/Co-op,183.91,300977.27,503468.18,206202.27
1555,2012,Santa Barbara County,Multi-Family (2-4 Unit),37.64,661272.73,503468.18,860565.91
1556,2012,Santa Barbara County,Single Family Residential,1203.55,383659.09,503468.18,1257497.73
1557,2012,Santa Barbara County,Townhouse,56.36,463563.18,464650.0,1719424.55
1558,2013,Santa Barbara County,All Residential,1026.73,505045.45,631003.82,-99140.18
1559,2013,Santa Barbara County,Condo/Co-op,126.64,420272.73,631003.82,321359.82
1560,2013,Santa Barbara County,Multi-Family (2-4 Unit),36.36,713000.0,631003.82,1040950.73
1561,2013,Santa Barbara County,Single Family Residential,833.64,506511.36,631003.82,1551734.82
1562,2013,Santa Barbara County,Townhouse,30.09,577204.55,586549.27,2135484.82
1563,2014,Santa Barbara County,All Residential,1084.82,551454.55,636663.64,-47209.09
1564,2014,Santa Barbara County,Condo/Co-op,138.36,538352.05,636663.64,526324.77
1565,2014,Santa Barbara County,Multi-Family (2-4 Unit),36.45,911136.36,636663.64,1409461.14
1566,2014,Santa Barbara County,Single Family Residential,870.18,536754.09,636663.64,1943306.14
1567,2014,Santa Barbara County,Townhouse,39.82,601659.09,595763.64,2543592.5
1568,2015,Santa Barbara County,All Residential,1224.82,567175.27,708177.27,-93274.73
1569,2015,Santa Barbara County,Condo/Co-op,129.27,588645.45,708177.27,487188.91
1570,2015,Santa Barbara County,Multi-Family (2-4 Unit),42.09,860113.64,708177.27,1345938.91
1571,2015,Santa Barbara County,Single Family Residential,1018.64,530401.32,708177.27,1891794.77
1572,2015,Santa Barbara County,Townhouse,34.82,657931.82,652063.64,2552203.86
1573,2016,Santa Barbara County,All Residential,1298.91,581613.64,747681.36,-117522.27
1574,2016,Santa Barbara County,Condo/Co-op,148.91,556589.5,747681.36,465521.77
1575,2016,Santa Barbara County,Multi-Family (2-4 Unit),37.18,945954.55,747681.36,1385112.68
1576,2016,Santa Barbara County,Single Family Residential,1074.0,563000.0,747681.36,1945839.95
1577,2016,Santa Barbara County,Townhouse,38.82,711386.36,693590.45,2664953.59
1578,2017,Santa Barbara County,All Residential,1111.36,625943.18,743661.36,-70445.45
1579,2017,Santa Barbara County,Condo/Co-op,132.64,568000.0,743661.36,530463.64
1580,2017,Santa Barbara County,Multi-Family (2-4 Unit),36.09,1126750.0,743661.36,1622577.27
1581,2017,Santa Barbara County,Single Family Residential,903.09,623595.45,743661.36,2250945.45
1582,2017,Santa Barbara County,Townhouse,39.55,714909.09,681025.0,2978172.73
1583,2018,Santa Barbara County,All Residential,1209.18,617300.0,757986.36,-98004.55
1584,2018,Santa Barbara County,Condo/Co-op,158.82,606895.45,757986.36,517436.36
1585,2018,Santa Barbara County,Multi-Family (2-4 Unit),37.09,755647.73,757986.36,1266402.27
1586,2018,Santa Barbara County,Single Family Residential,950.18,604598.64,757986.36,1877864.55
1587,2018,Santa Barbara County,Townhouse,63.09,730472.27,695531.82,2619382.27
1588,2019,Santa Barbara County,All Residential,1149.27,656613.64,799678.18,-98791.82
1589,2019,Santa Barbara County,Condo/Co-op,151.91,587809.09,799678.18,505971.82
1590,2019,Santa Barbara County,Multi-Family (2-4 Unit),37.27,1109840.91,799678.18,1608449.09
1591,2019,Santa Barbara County,Single Family Residential,913.55,658772.73,799678.18,2274949.09
1592,2019,Santa Barbara County,Townhouse,46.55,803434.64,742860.0,3073611.0
1593,2020,Santa Barbara County,All Residential,814.45,776681.82,929985.95,-114213.23
1594,2020,Santa Barbara County,Condo/Co-op,99.45,652500.0,929985.95,593332.23
1595,2020,Santa Barbara County,Multi-Family (2-4 Unit),26.73,1069886.36,929985.95,1623173.14
1596,2020,Santa Barbara County,Single Family Residential,649.0,810863.64,929985.95,2439491.32
1597,2020,Santa Barbara County,Townhouse,39.27,834377.36,855395.05,3288914.14
1598,2021,Santa Barbara County,All Residential,490.0,905977.27,947331.82,14327.27
1599,2021,Santa Barbara County,Condo/Co-op,56.18,750613.64,947331.82,809259.09
1600,2021,Santa Barbara County,Multi-Family (2-4 Unit),19.09,1377090.91,947331.82,2163168.18
1601,2021,Santa Barbara County,Single Family Residential,393.36,967500.0,947331.82,3132031.82
1602,2021,Santa Barbara County,Townhouse,21.36,972022.73,872331.82,4100872.73
1603,2022,Santa Barbara County,All Residential,622.0,1625000.0,2519000.0,-299000.0
1604,2022,Santa Barbara County,Condo/Co-op,59.0,1355000.0,2519000.0,1711000.0
1605,2022,Santa Barbara County,Multi-Family (2-4 Unit),24.0,2548750.0,2519000.0,3789750.0
1606,2022,Santa Barbara County,Single Family Residential,517.0,1648000.0,2519000.0,5511250.0
1607,2022,Santa Barbara County,Townhouse,22.0,1875500.0,1704000.0,7348250.0
1608,2012,Santa Clara County,All Residential,2070.64,602689.45,682211.73,-57249.55
1609,2012,Santa Clara County,Condo/Co-op,278.73,326045.45,682211.73,294250.45
1610,2012,Santa Clara County,Multi-Family (2-4 Unit),76.0,738013.64,682211.73,1028400.45
1611,2012,Santa Clara County,Single Family Residential,1537.09,684886.36,682211.73,1703059.55
1612,2012,Santa Clara County,Townhouse,178.82,512186.0,638030.82,2225790.09
1613,2013,Santa Clara County,All Residential,1775.64,737913.64,787949.0,-15944.45
1614,2013,Santa Clara County,Condo/Co-op,269.36,442772.73,787949.0,453246.45
1615,2013,Santa Clara County,Multi-Family (2-4 Unit),80.64,864918.18,787949.0,1316837.36
1616,2013,Santa Clara County,Single Family Residential,1257.64,838636.36,787949.0,2146033.23
1617,2013,Santa Clara County,Townhouse,168.0,636801.77,732049.0,2788993.68
1618,2014,Santa Clara County,All Residential,1820.91,814454.55,872805.95,-18533.23
1619,2014,Santa Clara County,Condo/Co-op,249.45,496636.36,872805.95,521921.32
1620,2014,Santa Clara County,Multi-Family (2-4 Unit),72.36,981090.91,872805.95,1485012.23
1621,2014,Santa Clara County,Single Family Residential,1337.82,927250.0,872805.95,2398125.86
1622,2014,Santa Clara County,Townhouse,161.27,693494.77,809351.41,3103575.18
1623,2015,Santa Clara County,All Residential,1791.82,912363.64,962030.73,-5667.09
1624,2015,Santa Clara County,Condo/Co-op,218.36,579500.0,962030.73,610469.27
1625,2015,Santa Clara County,Multi-Family (2-4 Unit),62.36,1076272.73,962030.73,1680651.09
1626,2015,Santa Clara County,Single Family Residential,1366.45,1025739.45,962030.73,2685347.82
1627,2015,Santa Clara County,Townhouse,144.64,778980.0,893939.82,3478916.0
1628,2016,Santa Clara County,All Residential,2122.73,971886.36,1042097.27,-22710.91
1629,2016,Santa Clara County,Condo/Co-op,329.73,630818.18,1042097.27,651061.82
1630,2016,Santa Clara County,Multi-Family (2-4 Unit),69.09,1255681.82,1042097.27,1897652.73
1631,2016,Santa Clara County,Single Family Residential,1539.27,1103068.18,1042097.27,2980766.36
1632,2016,Santa Clara County,Townhouse,184.64,857977.27,963925.64,3855506.18
1633,2017,Santa Clara County,All Residential,1355.64,1104909.09,1135787.77,21757.68
1634,2017,Santa Clara County,Condo/Co-op,190.55,692750.0,1135787.77,750507.68
1635,2017,Santa Clara County,Multi-Family (2-4 Unit),54.82,1408545.45,1135787.77,2154598.59
1636,2017,Santa Clara County,Single Family Residential,1005.91,1267272.73,1135787.77,3408416.77
1637,2017,Santa Clara County,Townhouse,104.36,981185.91,1054060.5,4400602.68
1638,2018,Santa Clara County,All Residential,1763.55,1296727.27,1311169.91,49193.73
1639,2018,Santa Clara County,Condo/Co-op,280.27,828118.18,1311169.91,952880.09
1640,2018,Santa Clara County,Multi-Family (2-4 Unit),65.45,1598068.18,1311169.91,2519016.45
1641,2018,Santa Clara County,Single Family Residential,1250.73,1436613.64,1311169.91,3933811.91
1642,2018,Santa Clara County,Townhouse,167.09,1185795.45,1212260.82,5133061.91
1643,2019,Santa Clara County,All Residential,2317.18,1227090.91,1322551.64,-31824.36
1644,2019,Santa Clara County,Condo/Co-op,461.18,783590.91,1322551.64,812675.64
1645,2019,Santa Clara County,Multi-Family (2-4 Unit),65.45,1581908.64,1322551.64,2374584.27
1646,2019,Santa Clara County,Single Family Residential,1520.09,1364227.27,1322551.64,3711770.64
1647,2019,Santa Clara County,Townhouse,270.45,1048740.82,1219915.27,4785643.27
1648,2020,Santa Clara County,All Residential,1886.91,1318386.36,1413484.68,-31234.68
1649,2020,Santa Clara County,Condo/Co-op,466.27,764615.68,1413484.68,802699.18
1650,2020,Santa Clara County,Multi-Family (2-4 Unit),73.09,1645795.45,1413484.68,2424403.73
1651,2020,Santa Clara County,Single Family Residential,1139.18,1490340.82,1413484.68,3886199.09
1652,2020,Santa Clara County,Townhouse,208.36,1069272.73,1309030.14,4979380.91
1653,2021,Santa Clara County,All Residential,1437.0,1488545.45,1507576.73,43241.45
1654,2021,Santa Clara County,Condo/Co-op,381.27,801022.73,1507576.73,916082.36
1655,2021,Santa Clara County,Multi-Family (2-4 Unit),67.91,1732340.91,1507576.73,2637968.73
1656,2021,Santa Clara County,Single Family Residential,819.45,1742318.18,1507576.73,4351196.0
1657,2021,Santa Clara County,Townhouse,168.36,1229840.91,1398576.73,5595491.45
1658,2022,Santa Clara County,All Residential,1274.0,2880000.0,4092000.0,-492000.0
1659,2022,Santa Clara County,Condo/Co-op,260.0,1535500.0,4092000.0,1988500.0
1660,2022,Santa Clara County,Multi-Family (2-4 Unit),76.0,3284000.0,4092000.0,5285500.0
1661,2022,Santa Clara County,Single Family Residential,800.0,3478000.0,4092000.0,8235500.0
1662,2022,Santa Clara County,Townhouse,138.0,2453500.0,2745500.0,10885500.0
1663,2012,Santa Cruz County,All Residential,687.27,500568.18,582322.59,-67822.59
1664,2012,Santa Cruz County,Condo/Co-op,88.36,313450.0,582322.59,291695.59
1665,2012,Santa Cruz County,Multi-Family (2-4 Unit),22.82,593250.0,582322.59,863581.95
1666,2012,Santa Cruz County,Single Family Residential,528.0,550670.45,582322.59,1396070.59
1667,2012,Santa Cruz County,Townhouse,48.09,351613.64,545872.59,1763679.68
1668,2013,Santa Cruz County,All Residential,565.45,600636.36,703347.73,-79529.55
1669,2013,Santa Cruz County,Condo/Co-op,84.55,381031.82,703347.73,326956.82
1670,2013,Santa Cruz County,Multi-Family (2-4 Unit),21.18,744045.45,703347.73,1066456.82
1671,2013,Santa Cruz County,Single Family Residential,432.18,650127.27,703347.73,1707625.36
1672,2013,Santa Cruz County,Townhouse,27.55,446533.41,653350.0,2169024.32
1673,2014,Santa Cruz County,All Residential,553.0,669568.18,753668.18,-52736.36
1674,2014,Santa Cruz County,Condo/Co-op,66.73,428139.68,753668.18,415312.41
1675,2014,Santa Cruz County,Multi-Family (2-4 Unit),22.0,860136.36,753668.18,1259630.59
1676,2014,Santa Cruz County,Single Family Residential,433.64,728018.18,753668.18,1974012.41
1677,2014,Santa Cruz County,Townhouse,30.64,506136.36,701077.27,2490921.5
1678,2015,Santa Cruz County,All Residential,605.55,730361.36,819180.68,-53092.05
1679,2015,Santa Cruz County,Condo/Co-op,73.91,467000.0,819180.68,429771.59
1680,2015,Santa Cruz County,Multi-Family (2-4 Unit),21.09,959459.09,819180.68,1397276.14
1681,2015,Santa Cruz County,Single Family Residential,482.64,783545.45,819180.68,2157417.05
1682,2015,Santa Cruz County,Townhouse,27.91,582118.18,760180.68,2762303.41
1683,2016,Santa Cruz County,All Residential,609.55,784093.0,870177.27,-37993.36
1684,2016,Santa Cruz County,Condo/Co-op,73.45,522694.5,870177.27,534701.14
1685,2016,Santa Cruz County,Multi-Family (2-4 Unit),17.09,941613.64,870177.27,1441860.23
1686,2016,Santa Cruz County,Single Family Residential,480.27,858550.0,870177.27,2284687.09
1687,2016,Santa Cruz County,Townhouse,38.73,631322.32,811177.27,2927096.18
1688,2017,Santa Cruz County,All Residential,568.82,837081.82,935263.64,-60000.0
1689,2017,Santa Cruz County,Condo/Co-op,66.55,557345.0,935263.64,551435.91
1690,2017,Santa Cruz County,Multi-Family (2-4 Unit),20.6,1036480.5,944390.0,1707210.0
1691,2017,Santa Cruz County,Single Family Residential,450.36,910909.09,935263.64,2361804.55
1692,2017,Santa Cruz County,Townhouse,31.18,667136.36,867172.73,3047554.55
1693,2018,Santa Cruz County,All Residential,614.45,883818.18,980181.64,-44999.82
1694,2018,Santa Cruz County,Condo/Co-op,74.64,591936.36,985636.27,582845.55
1695,2018,Santa Cruz County,Multi-Family (2-4 Unit),22.5,1180005.0,1000699.9,1882385.1
1696,2018,Santa Cruz County,Single Family Residential,471.64,954068.18,980181.64,2584191.09
1697,2018,Santa Cruz County,Townhouse,46.45,744863.64,909727.18,3337691.0
1698,2019,Santa Cruz County,All Residential,649.45,892840.91,1009385.91,-66635.91
1699,2019,Santa Cruz County,Condo/Co-op,75.36,601727.27,1009385.91,560182.27
1700,2019,Santa Cruz County,Multi-Family (2-4 Unit),20.0,1182727.27,1009385.91,1742682.27
1701,2019,Santa Cruz County,Single Family Residential,511.64,961613.64,1009385.91,2696977.73
1702,2019,Santa Cruz County,Townhouse,42.45,730136.36,927658.64,3441386.82
1703,2020,Santa Cruz County,All Residential,490.55,970569.23,1075954.55,-56748.95
1704,2020,Santa Cruz County,Condo/Co-op,70.82,631136.36,1075954.55,625955.59
1705,2020,Santa Cruz County,Multi-Family (2-4 Unit),14.8,1276576.0,1093650.0,2032302.15
1706,2020,Santa Cruz County,Single Family Residential,358.27,1061636.36,1075954.55,2824047.41
1707,2020,Santa Cruz County,Townhouse,46.55,830931.82,996409.09,3658388.32
1708,2021,Santa Cruz County,All Residential,337.73,1138295.45,1200408.36,-9749.27
1709,2021,Santa Cruz County,Condo/Co-op,37.73,700090.91,1200408.36,764909.82
1710,2021,Santa Cruz County,Multi-Family (2-4 Unit),10.64,1620875.0,1200408.36,2359762.09
1711,2021,Santa Cruz County,Single Family Residential,270.0,1296159.09,1200408.36,3632330.27
1712,2021,Santa Cruz County,Townhouse,19.36,878159.09,1118681.09,4514898.45
1713,2022,Santa Cruz County,All Residential,321.0,2395000.0,3385000.0,-140000.0
1714,2022,Santa Cruz County,Condo/Co-op,29.0,1570000.0,3473000.0,1812000.0
